QGPIORecord
29/08/16, 10h05
1.0

time;Cart Position;Cart Speed;Pendulum Angle;FloatChannel3;Speed;Setpoint;FloatChannel5;FloatChannel6;FloatChannel7;MotorAVoltage;MotorBVoltage;IntChannel2;IntChannel3
5560	0	0	-0.780024	0	0	0	0	0	0	0	0	0
5570	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5580	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5591	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5600	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5610	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5620	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5630	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5640	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5650	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5660	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5670	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5681	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5690	0	0	-0.780024	0	0	0	0	0	0	0	0	0
5700	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5710	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5721	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5730	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5740	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5750	0	0	-0.780024	0	0	0	0	0	0	0	0	0
5761	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5770	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5780	0	0	-0.780024	0	0	0	0	0	0	0	0	0
5790	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5800	0	0	-0.780024	0	0	0	0	0	0	0	0	0
5810	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5820	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5830	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5840	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5851	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5860	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5870	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5880	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5891	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5900	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5910	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5920	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5931	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5940	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5950	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5960	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5970	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5981	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5990	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6000	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6010	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6021	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6030	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6040	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6050	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6061	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6070	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6080	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6090	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6100	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6110	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6120	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6130	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6140	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6151	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6160	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6170	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6180	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6191	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6200	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6210	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6220	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6231	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6240	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6250	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6260	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6270	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6280	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6290	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6300	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6310	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6321	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6330	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6340	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6350	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6361	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6370	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6380	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6390	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6401	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6410	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6420	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6430	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6440	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6450	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6460	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6470	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6480	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6491	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6500	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6510	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6520	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6531	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6540	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6550	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6560	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6571	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6580	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6590	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6600	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6610	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6621	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6630	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6640	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6650	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6661	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6670	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6680	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6690	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6701	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6710	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6720	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6730	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6740	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6750	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6760	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6770	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6780	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6791	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6800	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6810	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6820	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6831	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6840	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6850	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6860	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6871	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6880	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6890	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6900	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6910	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6920	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6930	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6940	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6950	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6961	0	0	-0.773882	0	0	0	0	0	0	0	0	0
6970	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6980	0	0	-0.780024	0	0	0	0	0	0	0	0	0
6990	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7001	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7010	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7020	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7030	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7041	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7050	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7060	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7070	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7080	0	0	-0.780024	0	0	0	0	0	0	0	0	0
7090	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7100	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7110	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7120	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7131	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7140	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7150	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7160	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7171	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7180	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7190	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7200	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7211	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7220	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7230	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7240	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7250	0	0	-0.780024	0	0	0	0	0	0	0	0	0
7261	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7270	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7280	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7290	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7301	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7310	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7320	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7330	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7341	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7350	0	0	-0.780024	0	0	0	0	0	0	0	0	0
7360	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7370	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7380	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7390	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7400	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7410	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7420	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7431	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7440	0	0	-0.780024	0	0	0	0	0	0	0	0	0
7450	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7460	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7471	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7480	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7490	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7500	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7511	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7520	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7530	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7540	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7550	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7560	0	0	-0.780024	0	0	0	0	0	0	0	0	0
7570	0	0	-0.780024	0	0	0	0	0	0	0	0	0
7580	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7590	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7601	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7610	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7620	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7630	0	0	-0.773882	0	0	0	0	0	0	0	0	0
7641	0	0	-0.773882	0	0	0	0	0	0	0	0	0
